"iso3c","year","pop","urban","rural"
"LTU",2018,2876128,1947590.30196153,930281.962416137
"LTU",2019,2849083,1954860.56390776,926145.359752594
"LTU",2020,2820267,1962839.68858268,921250.363883987
"LTU",2021,2786651,1975102.01313333,919268.326030063
"LTU",2022,2750055,1990872.18255635,917282.017996004
"LTU",2023,2718352,2001014.58530757,911998.887561287
"LTU",2024,2692798,2008591.43537688,904958.337015996
"LTU",2025,2668446,2015424.70786368,897485.652698237
"LTU",2026,2645221,2020813.38383447,888235.047279603
"LTU",2027,2622934,2026328.15007926,880005.368034423
"LTU",2028,2601223,2031824.2611264,869122.33207226
"LTU",2029,2579906,2036053.25155258,859125.487517762
"LTU",2030,2558928,2039353.97947891,847606.497720921
"LTU",2031,2538213,2042521.25412643,835964.121214413
"LTU",2032,2517665,2044867.76437691,822856.495999269
"LTU",2033,2497243,2047941.67007376,811044.820227747
"LTU",2034,2476990,2048334.87418197,797467.894500987
"LTU",2035,2456932,2050464.15611014,784095.774730436
"LTU",2036,2437128,2051658.34539671,769237.397461274
"LTU",2037,2417606,2053448.74226818,755626.020120731
"LTU",2038,2398329,2055085.01961157,741904.050695297
"LTU",2039,2379311,2057632.65079681,726986.930249976
"LTU",2040,2360590,2058892.05664686,713026.828038753
"LTU",2041,2342143,2059957.91034108,698953.052823845
"LTU",2042,2323956,2062740.86084246,685043.090316684
"LTU",2043,2306096,2063376.80651629,670733.568767302
"LTU",2044,2288573,2063746.71028628,656299.799045082
"LTU",2045,2271313,2064744.04892677,643116.998846042
"LTU",2046,2254285,2065570.67983862,629840.503751744
"LTU",2047,2237425,2066281.55133692,616489.938210219
"LTU",2048,2220704,2067749.68658588,604419.139155871
"LTU",2049,2204104,2067199.18842305,592040.575217866
"LTU",2050,2187550,2068597.28920482,579867.431601563
"NOR",1990,4241636,3059864.63713529,1192506.1462134
"NOR",1991,4261886,3090149.52535098,1185976.34943778
"NOR",1992,4286557,3122960.45520916,1174489.45622326
"NOR",1993,4312136,3157557.64660484,1164311.83988631
"NOR",1994,4336739,3192868.65084572,1154398.73139702
"NOR",1995,4359333,3227666.70956314,1147013.77481372
"NOR",1996,4381510,3262533.23625873,1141986.89492892
"NOR",1997,4405333,3302960.29834748,1131755.53357714
"NOR",1998,4431676,3349291.78035578,1115092.34880889
"NOR",1999,4462142,3389984.89962892,1095904.61262775
"NOR",2000,4491202,3425938.089625,1080873.44991385
"NOR",2001,4514017,3461875.53126185,1070125.34511944
"NOR",2002,4538438,3493811.74756601,1059762.85232937
"NOR",2003,4565167,3526729.69028296,1048108.42626349
"NOR",2004,4592277,3563435.30671168,1040294.82542103
"NOR",2005,4623689,3604467.34198602,1035858.59689092
"NOR",2006,4661087,3652310.93090517,1032632.51683567
"NOR",2007,4709577,3699387.01501218,1029054.83868296
"NOR",2008,4768654,3749629.14063381,1025719.20713895
"NOR",2009,4829199,3804055.28950039,1022746.00818894
"NOR",2010,4889741,3862042.99982351,1020218.86230784
"NOR",2011,4953561,3925793.38378996,1014654.30626573
"NOR",2012,5019056,3997372.41425479,1007581.50536675
"NOR",2013,5080668,4073057.32238359,1000277.32573748
"NOR",2014,5137923,4150484.15478395,993594.687970217
"NOR",2015,5190356,4224835.44481342,984826.47433047
"NOR",2016,5236590,4297053.99888095,976420.724173556
"NOR",2017,5277392,4367548.21320834,967214.866737206
"NOR",2018,5312320,4436716.72640202,957274.787663394
"NOR",2019,5348279,4505984.44845529,948256.252151393
"NOR",2020,5379839,4580973.51983953,940102.482620763
"NOR",2021,5403021,4665260.41634856,933459.262882747
"NOR",2022,5434319,4745588.17765391,926641.222202819
"NOR",2023,5474360,4818467.91223084,918242.132413652
"NOR",2024,5514477,4891391.150965,909763.881506805
"NOR",2025,5554468,4962637.28587508,901083.416089534
"NOR",2026,5594125,5034277.56798427,892398.00683753
"NOR",2027,5633425,5107216.3026933,884893.293156472
"NOR",2028,5672292,5177857.5574036,876062.09271314
"NOR",2029,5710637,5248032.75011177,868290.174983982
"NOR",2030,5748397,5317946.89893548,859371.925773394
"NOR",2031,5785507,5387514.69836611,851534.705601428
"NOR",2032,5821885,5453975.81711078,843473.37674997
"NOR",2033,5857592,5521142.47629401,835463.446412792
"NOR",2034,5892684,5587019.42951633,827358.806275714
"NOR",2035,5927178,5651582.75995761,819160.821557915
"NOR",2036,5961087,5714812.41592347,810871.406506901
"NOR",2037,5994456,5778625.28309491,802615.950471569
"NOR",2038,6027403,5839892.23882989,795299.733566845
"NOR",2039,6059761,5898886.11118491,786728.222449697
"NOR",2040,6091402,5959557.75041608,779391.509540825
"NOR",2041,6122351,6018981.92377405,771988.407721151
"NOR",2042,6152665,6077097.32286741,764514.238951739
"NOR",2043,6182325,6135912.94537249,757089.929759435
"NOR",2044,6211225,6193542.49765545,749611.06706004
"NOR",2045,6239281,6253017.77560588,743373.154695228
"NOR",2046,6266468,6312486.07668626,736032.482731899
"NOR",2047,6292968,6372718.72350217,728735.62999208
"NOR",2048,6318755,6434709.05265357,722654.22539725
"NOR",2049,6343614,6494751.4145722,715360.833745559
"NOR",2050,6367559,6556778.82215147,709302.889851511
"SWE",1990,8548406,7134484.83845994,1451149.6061371
"SWE",1991,8594171,7201741.73867381,1454197.85107836
"SWE",1992,8640272,7279322.45651526,1452647.55553992
"SWE",1993,8683405,7358499.92025018,1452560.83299121
"SWE",1994,8723460,7425750.56227689,1449443.56940939
"SWE",1995,8758496,7472544.60126487,1441645.23224079
"SWE",1996,8785494,7496198.39248652,1436922.61357187
"SWE",1997,8807869,7496672.0099947,1433883.26960812
"SWE",1998,8828633,7484746.3927881,1428823.91871992
"SWE",1999,8848876,7473318.5322068,1423871.23517156
"SWE",2000,8871043,7472217.86660261,1420752.66685101
"SWE",2001,8896748,7480211.87067454,1417040.13646335
"SWE",2002,8926012,7499945.10426381,1414046.94504108
"SWE",2003,8961506,7529005.05785523,1413499.02572179
"SWE",2004,9004263,7563000.99186352,1412758.60112038
"SWE",2005,9051738,7609433.45907714,1414849.39135446
"SWE",2006,9104719,7672645.36115832,1414643.98846356
"SWE",2007,9164272,7749924.16200654,1411804.01454693
"SWE",2008,9229271,7834555.51364783,1410179.95895884
"SWE",2009,9301413,7916849.94527176,1407751.48894044
"SWE",2010,9381729,7994041.396847,1404236.8949263
"SWE",2011,9467388,8072816.2825903,1391795.92090237
"SWE",2012,9555987,8156188.26187185,1369848.24278225
"SWE",2013,9648932,8233941.8497301,1347245.47753057
"SWE",2014,9747508,8307695.6694983,1325135.61414876
"SWE",2015,9849349,8377768.31747966,1301622.26965457
"SWE",2016,9953317,8444152.63775885,1277889.67235747
"SWE",2017,10058190,8510607.47510238,1255356.48063916
"SWE",2018,10162298,8574007.96552118,1232857.46983605
"SWE",2019,10267922,8632447.83121648,1210128.78749955
"SWE",2020,10368969,8692899.94019656,1188013.38879497
"SWE",2021,10467097,8750288.64259116,1166056.26182694
"SWE",2022,10549347,8818125.80437443,1146852.02790277
"SWE",2023,10612086,8896761.20227446,1129469.73856035
"SWE",2024,10673669,8974536.49724383,1112095.94376592
"SWE",2025,10733867,9049806.09504478,1094648.36857025
"SWE",2026,10792212,9125672.2903516,1078355.94778902
"SWE",2027,10848755,9199388.22473178,1062028.96092685
"SWE",2028,10903539,9270915.25054388,1045665.08176841
"SWE",2029,10956367,9343144.67560278,1030450.96974207
"SWE",2030,11007228,9409664.99467441,1015025.39967374
"SWE",2031,11056111,9476032.75690702,999680.086424603
"SWE",2032,11103547,9536229.819174,984089.858853212
"SWE",2033,11149630,9596617.28685167,969591.277916846
"SWE",2034,11194469,9656222.37195887,955107.294504098
"SWE",2035,11238752,9714451.48002198,940579.345464692
"SWE",2036,11282736,9770105.76158123,926962.396354927
"SWE",2037,11326611,9825855.1476695,913353.694233871
"SWE",2038,11370307,9879894.79967427,899677.027190207
"SWE",2039,11414013,9934818.01711633,887054.710731449
"SWE",2040,11458122,9990286.54084849,875452.53925556
"SWE",2041,11502693,10044457.8500009,862761.963654946
"SWE",2042,11547531,10102062.8565535,852227.632036667
"SWE",2043,11592573,10157622.1258214,841598.150816044
"SWE",2044,11637925,10215761.6585431,830042.812614792
"SWE",2045,11683489,10272745.7525744,819442.206005415
"SWE",2046,11728859,10334565.8772094,810038.129028578
"SWE",2047,11773615,10396037.3258341,799620.167637552
"SWE",2048,11817527,10459176.441907,790292.249808272
"SWE",2049,11860397,10522351.148954,779975.746174432
"SWE",2050,11902033,10585667.3393529,770701.442350227
"GBR",1990,57210442,44661567.0090436,12494004.1539969
"GBR",1991,57359454,44773809.388074,12546743.2099336
"GBR",1992,57509240,44933871.0614155,12546892.4645848
"GBR",1993,57647463,45102984.8442767,12549552.2673738
"GBR",1994,57785900,45281660.0935522,12554450.8089344
"GBR",1995,57930364,45466139.5188195,12561537.3140069
"GBR",1996,58078586,45663568.9098905,12571950.9596876
"GBR",1997,58250198,45862088.6061194,12581874.2624703
"GBR",1998,58438321,46059142.322039,12590727.7863099
"GBR",1999,58635202,46258030.9691779,12600980.1927518
"GBR",2000,58850043,46443751.1116177,12606375.6656898
"GBR",2001,59092016,46625919.2950872,12580119.656097
"GBR",2002,59355690,46906922.0490908,12433388.9472096
"GBR",2003,59649799,47216478.4830205,12295801.8685025
"GBR",2004,59995851,47596100.2703337,12176257.2548558
"GBR",2005,60383741,48100015.9960278,12088401.2138301
"GBR",2006,60803700,48762438.6180446,12039861.3900141
"GBR",2007,61260676,49550510.8366744,12019201.9265344
"GBR",2008,61742151,50402877.7196311,12010787.2820952
"GBR",2009,62243378,51216636.6516933,11989681.1191706
"GBR",2010,62760039,51918567.0040772,11940160.8243105
"GBR",2011,63286362,52484328.6773223,11857675.118061
"GBR",2012,63808727,52945451.0352479,11750887.4608954
"GBR",2013,64302297,53351549.0434191,11629938.0253866
"GBR",2014,64773504,53749651.2462874,11507745.1267728
"GBR",2015,65224364,54178019.9650548,11392072.9683159
"GBR",2016,65655203,54639292.6696152,11281772.9312329
"GBR",2017,66064804,55121778.9884005,11175621.3792748
"GBR",2018,66432993,55638010.0622593,11075292.0013705
"GBR",2019,66778659,56163264.7939217,10976563.2310766
"GBR",2020,67059474,56726277.4831786,10883372.362867
"GBR",2021,67281039,57323907.111482,10795650.3317376
"GBR",2022,67508936,57905312.3130248,10704201.08532
"GBR",2023,67736802,58471161.6589162,10608627.8622956
"GBR",2024,67961439,59026792.0901439,10510802.9716675
"GBR",2025,68180606,59569463.5803032,10409636.869464
"GBR",2026,68393799,60100395.2858358,10306403.567376
"GBR",2027,68600792,60621604.6164598,10201312.5446132
"GBR",2028,68799832,61132710.9926664,10094497.9487741
"GBR",2029,68991815,61636669.9441086,9986130.89103396
"GBR",2030,69175770,62134335.7797102,9876358.73080994
"GBR",2031,69351743,62624642.0367546,9766199.31527893
"GBR",2032,69521624,63105865.5217835,9655396.91650471
"GBR",2033,69685135,63583080.7388118,9543249.93415023
"GBR",2034,69842265,64058089.5250176,9432073.61616923
"GBR",2035,69993981,64530024.8602805,9321734.03595946
"GBR",2036,70140305,64999905.8886328,9211200.10812613
"GBR",2037,70282755,65470076.749268,9102708.79392818
"GBR",2038,70421425,65936723.12084,8993809.46920628
"GBR",2039,70556285,66402720.7214779,8885787.68000611
"GBR",2040,70689476,66866061.8590524,8778375.29875027
"GBR",2041,70819795,67329830.7344719,8671846.83321944
"GBR",2042,70946133,67793147.2036679,8566217.00579509
"GBR",2043,71067664,68255900.6019953,8460427.71294692
"GBR",2044,71182807,68719527.1745887,8356852.25225805
"GBR",2045,71291518,69183190.6426793,8254332.86467543
"GBR",2046,71391913,69647837.9280858,8151922.51536949
"GBR",2047,71481591,70116825.6033921,8051027.43166419
"GBR",2048,71561147,70583714.3582956,7951235.46580381
"GBR",2049,71629117,71052010.3577432,7852802.06651158
"GBR",2050,71684966,71514451.8308065,7753147.47306988
"ALB",1990,3295066,1189898.7759274,2077095.26910842
"ALB",1991,3302081,1192142.16731812,2055998.92916013
"ALB",1992,3303739,1184078.70597526,1995373.72655649
"ALB",1993,3300711,1165548.87719646,1917453.54258522
"ALB",1994,3293999,1149030.40347007,1846077.06316851
"ALB",1995,3284364,1143710.92850853,1795503.17808866
"ALB",1996,3271331,1154439.27869115,1769951.12998348
"ALB",1997,3253719,1176848.400246,1763371.39132175
"ALB",1998,3232175,1210033.49137964,1770874.4111937
"ALB",1999,3208260,1246104.74213437,1780288.38061753
"ALB",2000,3182021,1278422.10972209,1784689.03882155
"ALB",2001,3153612,1311718.11877936,1778986.76184642
"ALB",2002,3123551,1355022.85699833,1759432.77378855
"ALB",2003,3092991,1395075.83436227,1734038.02338901
"ALB",2004,3062622,1430333.87731166,1703452.79306424
"ALB",2005,3032634,1461000.89888856,1665073.99178404
"ALB",2006,3003387,1484603.88221698,1620862.04674922
"ALB",2007,2976084,1502812.42061716,1569875.04384957
"ALB",2008,2951689,1516430.76218396,1516430.76218396
"ALB",2009,2930541,1529241.87035773,1464554.83816811
"ALB",2010,2913399,1548532.8305529,1420329.6561851
"ALB",2011,2900654,1571613.84984214,1379953.62425163
"ALB",2012,2892193,1601248.6027039,1346825.74779761
"ALB",2013,2887014,1634915.17533341,1316425.20611261
"ALB",2014,2884102,1669083.82574541,1289286.23190165
"ALB",2015,2882481,1702601.68237015,1261486.89271499
"ALB",2016,2881063,1737265.03030305,1236404.41045545
"ALB",2017,2879355,1770604.87505014,1210930.92029291
"ALB",2018,2877013,1805059.62260164,1187056.15859226
"ALB",2019,2873883,1839136.10957718,1164411.3556467
"ALB",2020,2866849,1874892.60857478,1144228.38454345
"ALB",2021,2854710,1911989.6591948,1124093.16533028
"ALB",2022,2842321,1949237.96432563,1106296.22762524
"ALB",2023,2832439,1981009.29975897,1085185.24141208
"ALB",2024,2826020,2009493.56338596,1063665.50838281
"ALB",2025,2821626,2035600.39494958,1042344.37873765
"ALB",2026,2816695,2058691.12559223,1020458.37408736
"ALB",2027,2811110,2083026.277876,1000145.84986002
"ALB",2028,2804771,2105196.46701995,980746.734760164
"ALB",2029,2797599,2124526.78171532,960920.417829718
"ALB",2030,2789599,2142764.60523538,941008.00867795
"ALB",2031,2780747,2160662.58455012,922388.120889818
"ALB",2032,2770957,2176507.25002228,904769.002189496
"ALB",2033,2760238,2189534.38073094,886793.095378007
"ALB",2034,2748602,2201524.62961171,868772.561469431
"ALB",2035,2736080,2211393.67269963,851756.893073302
"ALB",2036,2722651,2220982.41750412,836047.293611998
"ALB",2037,2708322,2227689.32202301,820001.831392279
"ALB",2038,2693123,2233310.54690038,803906.839754441
"ALB",2039,2677082,2238607.18498724,789095.739316166
"ALB",2040,2660261,2242749.11371478,774206.365465644
"ALB",2041,2642682,2246780.35420077,758168.406187351
"ALB",2042,2624352,2248559.64443794,743113.728646157
"ALB",2043,2605325,2252855.97766114,728487.616708088
"ALB",2044,2585680,2253983.47823397,713475.758794592
"ALB",2045,2565420,2256514.72273546,699927.497251912
"ALB",2046,2544581,2256899.66245916,684919.049540966
"ALB",2047,2523233,2257789.11420388,670011.845913556
"ALB",2048,2501416,2258081.02290862,656268.289640747
"ALB",2049,2479150,2258845.16870702,642602.504890789
"ALB",2050,2456472,2258128.32387261,628763.52753054
"AND",1990,53569,53389.0869719427,3080.1396329967
"AND",1991,55434,55525.4897716203,3084.74943175668
"AND",1992,57283,57678.5433723792,3089.92196637746
"AND",1993,59156,58776.7935627832,4124.68726756373
"AND",1994,61037,60897.4884086701,4128.64328194374
"AND",1995,62928,61022.120518688,4068.14136791253
"AND",1996,64147,59862.5033127036,3990.83355418024
"AND",1997,64682,59367.3665007266,3957.82443338178
"AND",1998,65186,59828.7975945755,4985.73313288129
"AND",1999,65655,59401.4164953164,4950.11804127637
"AND",2000,66097,59004.1908104755,4917.01590087296
"AND",2001,67820,61250.3686228251,4939.54585667945
"AND",2002,70849,63233.0731555844,5928.10060833604
"AND",2003,73907,66177.7639465815,5926.36692058939
"AND",2004,76933,68163.2069463039,6915.10795107431
"AND",2005,79826,70265.3270864129,7917.21995339864
"AND",2006,80221,73708.8792211516,8077.6853940988
"AND",2007,78168,78574.352676287,9556.34019035923
"AND",2008,76055,82834.7906120571,9940.17487344685
"AND",2009,73852,85305.7466283919,10236.689595407
"AND",2010,71519,88088.4799843398,10570.6175981208
"AND",2011,70567,87037.8505533748,10585.6845267618
"AND",2012,71013,84294.4249644431,10392.4633517807
"AND",2013,71367,81718.4412963975,10214.8051620497
"AND",2014,71621,77211.9908965248,9927.25597241033
"AND",2015,71746,75014.6349622279,9784.51760376885
"AND",2016,72540,72180.8657292528,9553.34987593052
"AND",2017,73837,70912.956918618,9385.53841569945
"AND",2018,75013,69801.2344526949,9238.39867756256
"AND",2019,76343,68585.2010007466,9077.45307362823
"AND",2020,77700,67387.3873873874,8918.91891891892
"AND",2021,79034,66249.9683680441,8768.37816635878
"AND",2022,79824,65594.3074764482,8681.59951894167
"AND",2023,80088,65378.0841074818,8652.98172010788
"AND",2024,80341,66018.5957356767,9708.61701995245
"AND",2025,80578,65824.4185757899,9680.06155526322
"AND",2026,80796,65646.8141987227,9653.94326451805
"AND",2027,80998,65483.0983481074,9629.86740413344
"AND",2028,81187,65330.6563858746,9607.44946851097
"AND",2029,81366,66993.5845439127,9709.2151512917
"AND",2030,81528,66860.4651162791,9689.92248062015
"AND",2031,81674,65896.1236133898,8595.14655826824
"AND",2032,81799,65795.4253719483,8582.01200503674
"AND",2033,81914,65703.0544229314,8569.96362038235
"AND",2034,82015,65622.1422910443,8559.40986404926
"AND",2035,82096,65557.3962190606,8550.9647242253
"AND",2036,82154,65511.1132750688,8544.92781848723
"AND",2037,82189,65483.2155154583,8541.28898027717
"AND",2038,82218,65460.1182222871,8538.27628986353
"AND",2039,82227,67252.8488209469,8646.79484840746
"AND",2040,82210,67266.7558691157,8648.58289745773
"AND",2041,82169,67300.3200720466,8652.89829497742
"AND",2042,82103,67354.4206667235,8659.85408572159
"AND",2043,82010,66577.2466772345,7608.82819168394
"AND",2044,81888,66676.4361078546,7620.16412661196
"AND",2045,81739,66797.9789329451,7634.05473519373
"AND",2046,81558,66946.2223203119,7650.99683660708
"AND",2047,81347,67119.8692023062,7670.84219454928
"AND",2048,81099,67325.1211482262,7694.29955979728
"AND",2049,80817,67560.0430602472,7721.14777831397
